,peopleNm,peopleNmEn,cast,castEn,movieCd
13,이재용,LEE Jae-yong,모든 선생님,,20060218
14,이은성,LEE Eun-seong,두눈박이,,20060218
15,이종환,LEE Jong-hwan,따귀맞는 소년 ,,20060218
16,조미현,,춤추는 학생들,,20060218
17,신상우,,기자들,,20060218
18,안혜영,,기자들,,20060218
19,신승호,,졸업식밴드,,20060218
20,신영호,,빡빡이소년들,,20060218
21,최재희,,여신도,,20060218
22,박재민,,졸업식밴드 ,,20060218
23,최지혜,,다세포걸즈,,20060218
24,김이경,,뜬금 요들밴드 ,,20060218
25,김하림,,다세포걸즈,,20060218
26,박지혜,,에로틱랠름교살사댄스 ,,20060218
27,박태석,,뜬금 요들밴드 ,,20060218
28,박희준,,의상코디 ,,20060218
29,배유리,,춤추는 학생들 ,,20060218
30,김병화,,다세포걸즈,,20060218
31,김대웅,,에로틱랠름교 일당,,20060218
32,김광수,KIM Kwang-soo,에로틱랠름교 일당,,20060218
33,김대호,,뚱땡조폭/간수,,20060218
34,이혜정,,에로틱낼름교살사댄스,,20060218
35,이재흥,,춤추는 학생들 ,,20060218
36,유준상,,기자들 ,,20060218
37,윤성호,,빡빡이소년들 ,,20060218
38,정도영,,춤추는 학생들,,20060218
39,김수관,,기자들,,20060218
40,용이,YONG Yi,강변의 연인 ,,20060218
41,이혁,,춤추는 학생들 ,,20060218
42,이현희,,에로틱랠름교살사댄스 ,,20060218
43,김용한,,에로틱랠름교살사댄스,,20060218
44,이재흥,,춤추는 학생들 ,,20060218
45,이종열,,뜬금 요들밴드 ,,20060218
46,장준녕,JANG Jun-nyeong,넘버 2/간수장,,20060218
0,오카다 준이치,Junichi Okada,아렌 왕자,,20060212
1,스가와라 분타,Bunta Sugawara ,대마법사인 현자 게드,,20060212
0,도지원,DO Ji-won,,,20060224
1,신세경,SHIN Sae-kyeong,,,20060224
2,이기우,,사복경찰2,,20060224
3,김도연,KIM Do-yeon,,,20060224
4,유다인,YOO Da-in,수경,,20060224
5,조성하,CHO Seong-ha,현수 아빠,,20060224
6,조은미,,오토바이4 ,,20060224
7,나윤주,NA Yun-ju,혜원언니,,20060224
8,최기용,,성은 대역 ,,20060224
9,김인경,KIM In-gyeong,간호사4 ,,20060224
10,박민희,PARK Min-hee,사복경찰1 ,,20060224
11,정유미,,간호사1,,20060224
12,이승원,,수영장웨이터,,20060224
13,이충일,,전단지 노파 ,,20060224
0,콜린 파렐,Colin Farrell,Det. 제임스 소니 크로켓,,20060219
1,제이미 폭스,Jamie Foxx,Det. 리카도 텁스,,20060219
2,공리,Li Gong,이사벨라,,20060219
0,지현우,JI Hyun-woo,,,20060220
1,임정은,LIM Jung-Eun,,,20060220
2,김송희,KIM Song-hui,,,20060220
3,정애리,CHUNG Ae-rie,영은,,20060220
4,신연철,Sin Yeon-cheol,악기점 주인,,20060220
5,강래연,KANG Rae-yeon,,,20060220
6,박동일,,선생님1 ,,20060220
7,양주호,YANG Zu-ho,용구,,20060220
8,이정민,LEE Jung-min,상준,,20060220
0,우마 서먼,Uma Thurman,제니/G-걸,,20060223
1,루크 윌슨,Luke Wilson,맷,,20060223
0,오다기리 죠,Joe Odagiri,타케루 ,,20060185
1,카가와 테루유키,Teruyuki Kagawa,미노루,,20060185
0,신하균,SHIN Ha-kyun,,,20060225
1,윤지혜,YOON Ji-hye,그녀 ,,20060225
2,김민준,KIM Min-jun,,,20060225
3,김응수,KIM Eung-soo,원장,,20060225
4,조현철,CHO Hyun-chul,똥무게 일당2,,20060225
5,김병옥,KIM Byung-ok,꽁지머리,,20060225
6,이한위,LEE Han-wie,관장 킬라,,20060225
7,박길수,PARK Gil-soo,똥무게,,20060225
8,박충선,PARK Choong-seon,서 형사,,20060225
9,박선우,PARK Sun-woo,칼자국,,20060225
10,박선욱,,옆건물일당,,20060225
11,정종훈,JUNG Jong-hoon,어부,,20060225
12,홍성진,,옆건물일당,,20060225
13,박종근,PARK Jong-geun,목사 ,,20060225
14,황영희,HWANG Young-hee,어떤집 부부(아내),,20060225
15,심재원,Shim Jae-won,약쟁이2,,20060225
16,김민환,KIM Min-hwan,중국집배달원,,20060225
17,차재근,CHA Jae-keun,번영회기생충6 ,,20060225
18,장한승,JANG Han-seung,번영회기생충5,,20060225
19,박세훈,,똥무게일당1 ,,20060225
20,윤혜,,소녀(꽁지머리),,20060225
21,양우진,,번영회기생충8 ,,20060225
22,김권군,KIM Gwon-gun,번영회 기생충2,,20060225
23,양강연,YANG Gang-yeon,번영회기생충7 ,,20060225
24,이형길,,사채업자(관장) ,,20060225
25,이정원,,고아원아이2 ,,20060225
26,하성광,HA Sung-kwang,살아남은 약쟁이,,20060225
27,고수희,KOH Sui-hee,딸꾹,,20060225
28,장원영,JANG Won-young,왕눈이 약쟁이,,20060225
29,정만식,JUNG Man-sik,머리 빵구난 깍두기 ,,20060225
30,백승철,BACK Seung-chul,번영회 기생충1,,20060225
31,권태원,KWON Tae-won,국회의원,,20060225
0,신애라,SHIN Ae-ra,영래 엄마,,20060229
1,박지빈,PARK Ji-bin,,,20060229
2,이재룡,LEE Jae-ryong ,,,20060229
3,김선영,KIM Sunyoung,춘자,,20060229
4,진구,JIN Goo,아이스케키 공장 주임 인백,,20060229
5,김효선,,케키아이2,,20060229
6,김대훈,,케키아이5,,20060229
7,임광수,,케키아이3,,20060229
8,함은정,Eun-jung,미숙,,20060229
9,권병길,KWON Byung-gil,선생님,,20060229
10,김자영,KIM Ja-young,석순 모,,20060229
0,하동훈,HA Dong-hoon,동훈,,20060245
1,이민우,LEE Min-woo,원탁 역 ,,20060245
2,김상중,KIM Sang-joong,,,20060245
3,임하룡,IM Ha-ryong,원탁 부 강영규,,20060245
4,성유경,,분식점 손님,,20060245
5,강민주,,여선생,,20060245
6,손정민,Aimee SON,정아경,,20060245
7,정한비치,,3학년5반학생,,20060245
8,정시아,JUNG Si-a,,,20060245
9,최권,CHOI Kwon,김경수,,20060245
10,이한위,LEE Han-wie,칼날,,20060245
11,김보연,KIM Bo-yeon,"원탁 모, 영규 처",,20060245
12,안길강,AHN Kil-kang,천사,,20060245
13,조달환,CHO Dal-hwan,춘만,,20060245
14,정현정,,3학년5반 학생들,,20060245
15,조동헌,,영규집 앞 형사1,,20060245
16,김명균,,수학선생,,20060245
17,김혜빈,,클럽남/여,,20060245
18,김형식,,영진파 부하2,,20060245
19,김현택,KIM Hyeon-taek,선장,,20060245
20,홍준표,,재소자2,,20060245
21,신혜진,,유람선 관광객,,20060245
22,심승보,,의사,,20060245
23,안병래,AHN Byung-rae,사진 속 동훈,,20060245
24,박초롱,,3학년5반 학생들 ,,20060245
25,박현정,,클럽남/여 ,,20060245
26,조현경,,유람선 관광객 ,,20060245
27,한미애,,베이커리손님,,20060245
28,배진숙,,제빵학원생 ,,20060245
29,서지영,,여학생 ,,20060245
30,김태용,,노래방주인,,20060245
31,채병용,,영진파 부하3 ,,20060245
32,최권,,김경수 ,,20060245
33,김인선,,수간호사 ,,20060245
34,임귀빈,,영진파 두목,,20060245
35,장은영,,유람선 관광객,,20060245
36,전선영,,제빵학원생,,20060245
37,정미란,,클럽남/여,,20060245
38,최영희,,클럽남/여 ,,20060245
39,정은정,,클럽남/여,,20060245
40,정진우,,화장실학생2,,20060245
41,이자민,,3학년5반 학생들 ,,20060245
42,허재정,HUH Jae-jeong,3학년5반 학생들,,20060245
43,김종민,Jong Min Kim,재소자1,,20060245
44,김종민,Jong Min Kim,연인 남,,20060245
0,시릴 라파엘리,Cyril Raffaelli ,다미엔,,20060240
1,데이빗 벨,David Belle,레이토,,20060240
0,쿠사나기 츠요시,Tsuyoshi Kusanagi,오노데라 토시오,,20060241
1,시바사키 코우,Kou Shibasaki,아베 레이코,,20060241
0,류덕환,RYU Deok-hwan,뚱보 소년 오동구,,20060222
1,백윤식,BAEK Yoon-sik,,,20060222
2,신민정,,전철녀,,20060222
3,김윤석,KIM Yun-seok,동구 아버지,,20060222
4,김용훈,KIM Yong-hoon,,,20060222
5,송선찬,Song Sun-chan,고기부페 주인,,20060222
6,김현근,,박차고나온놈이천하장사되겠네,,20060222
7,안종현,AHN Jong-hyeon,강재욱,,20060222
8,문세윤,MOON Se-yun,,,20060222
9,박영서,PARK Young-seo,종만,,20060222
10,최정우,CHOE Jeong-u,사장,,20060222
11,이상아,LEE Sang-a,동구 모,,20060222
12,정두환,JUNG Du-hwan,사장운전기사,,20060222
13,황병직,,클럽댄스남,,20060222
14,김태준,KIM Tae-joon,공연장 코러스,,20060222
15,박민기,,씨름대회장 상대선수4 ,,20060222
16,장보근,,부심2,,20060222
17,장지영,,씨름대회장 해설자,,20060222
18,김용만,,씨름대회장 상대선수2,,20060222
19,이준익,,건설회사앞아이 ,,20060222
20,홍기준,HONG Ki-joon,경찰,,20060222
0,고현정,KO Hyun-jung,김문숙,,20060247
1,김승우,KIM Seung-woo,,,20060247
2,송선미,SONG Sun-mi,,,20060247
3,김태우,KIM Tae-woo,원창욱,,20060247
4,윤동환,YOON Dong-hwan,커플 남 역 ,,20060247
5,이기우,LEE Ki-woo,자작나무 관리인,,20060247
6,조덕제,JO Duk-je,작은 횟집 주인,,20060247
7,오태경,OH Tae-kyung,큰 횟집 종업원/오토바이 남,,20060247
0,키아누 리브스,Keanu Reeves,알렉스 번햄,,20060140
1,산드라 블록,Sandra Bullock,케이트 포스터,,20060140
0,장진영,JANG Jin-young,,,20060242
1,김승우,KIM Seung-woo,,,20060242
2,권지민,KYUN Ji-min,조양,,20060242
3,손상준,,스쿠알렌,,20060242
4,박영호,,일수쟁이 ,,20060242
5,최정미,,방석집아가씨,,20060242
6,박종원,,웨이터2 ,,20060242
7,오윤영,,로즈아가씨2 ,,20060242
8,오민아,,방석집아가씨 ,,20060242
9,남성진,NAM Sung-jin,준희,,20060242
10,오정세,OH Jung-se,태구,,20060242
11,김상호,KIM Sang-ho,전 상무,,20060242
12,김정곤,KIM Jung-gon,웨이터1,,20060242
0,박건형,PARK Gun-hyung,,,20060231
1,이천희,LEE Chun-hee,기성현 ,,20060231
2,MC 몽,MC Mong,,,20060231
3,송요셉,Song Jo-seph,김 형사,,20060231
4,김수현,KIM Su-hyun,안상수,,20060231
5,김종태,KIM Jong-tae,,,20060231
6,오달수,OH Dal-su,,,20060231
7,조희봉,CHO Hee-bong,파출소장,,20060231
8,강동하,KANGDONGHA,치수파2,,20060231
9,황규택,,고삐리9,,20060231
10,박찬희,,상춘파7 ,,20060231
11,김세환,,치수파1,,20060231
12,정세형,JUNG Se-hyung,상춘파2,,20060231
13,박수영,PARK Su-young,경찰 ,,20060231
14,주석태,JOO Suk-tae,상춘파 1,,20060231
0,마이클 더글라스,Michael Douglas,피트,,20060232
1,키퍼 서덜랜드,Kiefer Sutherland,데이빗 베킨릿지,,20060232
0,개리 코먹, ,,,20060233
1,오팔 알라딘,Opal Alladin,씨씨 라일스,,20060233
0,야마다 타카유키,Takayuki Yamada,전차남,,20060177
1,나카타니 미키,Miki Nakatani,에르메스,,20060177
0,강동원,GANG Dong-won,,,20060244
1,이나영,LEE Na-young,문유정 역,,20060244
2,윤여정,YOUN Yuh-jung,,,20060244
3,이재진,,유정모 담당의사 ,,20060244
4,김지영,KIM Ji-young,,,20060244
5,최정우,CHOE Jeong-u,외삼춘,,20060244
6,강신일,KANG Sin-Il,이 주임,,20060244
7,김진희,,어린유정,,20060244
8,김부선,KIM Boo-seon,홍 여인,,20060244
9,조민기,,앵버리아이3,,20060244
10,권오훈,,교도관B,,20060244
11,강선아,,유철딸,,20060244
12,이훈진,,돼지,,20060244
13,김자영,,파출부 ,,20060244
14,정연주,,라디오DJ1,,20060244
15,지용석,JI Yong-seok,변호사2 ,,20060244
16,김종길,,교도관C ,,20060244
17,이유진,,산골분교소녀 ,,20060244
18,이현배,,앵버리아이2 ,,20060244
19,오정세,OH Jung-se,김 선생,,20060244
20,최욱,CHOI Wook,양아치 2,,20060244
21,정인기,JUNG In-gi,정민석,,20060244
22,김자영,KIM Ja-young,파출부,,20060244
0,문성근,MOON Sung-keun,,,20060234
1,주진모,JOO Jin-mo,,,20060234
2,홍석천,HONG Seok-cheon,,,20060234
3,현성,Hyun-sung,,,20060234
4,김정이,KIM Jeong-ui,Bar여자 ,,20060234
5,이재철,LEE Jae-cheol,사창가 덩치3 ,,20060234
6,신승훈,,택배직원,,20060234
7,박준석,,규 ,,20060234
8,임기영,,딜러,,20060234
9,장지원,,인질/X,,20060234
10,이용현,,보조출연,,20060234
11,이규미,,공원여,,20060234
0,신현준,SHIN Hyun-joon,,,20060257
1,김원희,KIM Won-hee,,,20060257
2,김수미,KIM Su-mi,,,20060257
3,탁재훈,TAK Jae-hoon,장석재,,20060257
4,이승철,,"백호파2,김수미 무술대역",,20060257
5,김도연,KIM Do-yeon,,,20060257
6,김홍규,,물개,,20060257
7,임형준,LIM Hyung-jun,,,20060257
8,공형진,KONG Hyung-jin,봉명필,,20060257
9,정준하,JUNG Jun-ha,종면,,20060257
10,김용건,KIM Yong-geon,"장 회장, 장정종 ",,20060257
11,김해곤,KIM Hae-gon,윤도식,,20060257
12,신이,SHIN Yi,오순남,,20060257
13,김응수,KIM Eung-soo,김 상무,,20060257
14,강병조,,김수미 무술대역,,20060257
15,박영식,PARK Yeong-sik,김수미 무술대역 ,,20060257
16,백승주,Baek Seungjoo (baraboomba),서울춤꾼4 ,,20060257
17,고영식,,김용건 무술대역,,20060257
18,고영식,,도끼파4,,20060257
19,권오태,Kwon Oh-tae,다방DJ,,20060257
20,서명석,SEO Myung-seok,김해곤 무술대역 ,,20060257
21,서명석,SEO Myung-seok,정어리파 두목 왼팔 ,,20060257
22,서명석,SEO Myung-seok,정준하 무술대역 ,,20060257
23,서승인,,백호파1 ,,20060257
24,김경준,KIM Kyung Jun,TV인터뷰주방장,,20060257
25,민수진,,간호사1 ,,20060257
26,유경미,,카지노 딜러 ,,20060257
27,장지은,,쇼핑호스트,,20060257
28,오상만,,험악한 거구 ,,20060257
29,이한글,,서울춤꾼3 ,,20060257
30,장준휘,JANG Jun-whee,취재 기자,,20060257
31,이민웅,LEE Min-woong,룸살롱 웨이터,,20060257
0,장쯔이,Zhang Ziyi,황후 완,,20060258
1,갈우,Ge You,새로운 황제 리,,20060258
2,오언조,Daniel Wu,황태자 ‘우 루안’,,20060258
0,서영희,SEO Young-hee,"신인 방송작가, 양미경",,20060276
1,박인환,PARK In-hwan,구봉기,,20060276
2,최주봉,CHOI Joo-bong,,,20060276
3,이주현,LEE Ju-hyun,,,20060276
4,이민정,LEE Min-jung,자살지원자들 - 윤희,,20060276
5,정경호,JUNG Kyung-ho,백 피디,,20060276
6,강기화,KANG Ki-hwa,슬기,,20060276
7,오정세,OH Jung-se,자살지원자들 - 외기러기 ,,20060276
8,박현영,PARK Hyun-young,자살지원자들 - 사랑 그만 ,,20060276
9,정희태,JUNG Hee-tae,자살지원자들 - 태원,,20060276
10,이주현,LEE Joo-hyun,성진,,20060276
11,유승목,YOO Seung-mok,창수,,20060276
0,페넬로페 크루즈,Penelope Cruz,라이문다,,20060250
1,카르멘 마우라,Carmen Maura,이렌느,,20060250
0,조승우,CHO Seung-woo,고니,Go-nee,20060277
1,김혜수,KIM Hye-soo,정 마담,Madam JUNG,20060277
2,백윤식,BAEK Yoon-sik,평경장,Mr. PYEONG,20060277
3,유해진,Yoo Hai Jin,고광렬,,20060277
4,이수경,LEE Su-gyeong,화란,,20060277
5,김응수,KIM Eung-soo,곽철용,KWAK Cheol-yong,20060277
6,김상호,KIM Sang-ho,박무석,,20060277
7,김윤석,KIM Yun-seok,아귀,,20060277
8,주진모,JOO Jin-mo,짝귀,,20060277
9,김정난,KIM Jung-nan,세란,,20060277
10,조상건,JO Sang-gun,너구리,,20060277
11,서동수,SEO Dong-soo,용팔,,20060277
12,백도빈,BAEK Do-bin,용해,,20060277
13,김민경,KIM Min-kyung,,,20060277
14,오정세,OH Jung-se,"난숙의 오빠, 광태",,20060277
15,장원영,JANG Won-young,계동춘,,20060277
16,권태원,KWON Tae-won,호구,,20060277
17,조상원,CHO Sang-won,천장똘마니 ,,20060277
18,김의성,,아귀부하 ,,20060277
19,서종해,SEO Jong-hae,홀쭉이기사 ,,20060277
20,차지은,,다방아가씨2 ,,20060277
21,이석원,LEE Seok-won,영안실형사,,20060277
22,윤준호,YOON Joon-Ho,형사2 ,,20060277
23,최영준,,상꾼 ,,20060277
24,오호진,,박무석다찌 ,,20060277
25,김진묵,KIM Jin-muk,밀실어깨,,20060277
26,김정현,KIM Jung-hyun,포항다찌 ,,20060277
27,최재섭,CHOI Jaesup,진섭 ,,20060277
28,허영만,HUH Young-man,카메오-노름꾼,,20060277
29,김광규,KIM Kwang-gyoo,홀쭉이,,20060277
30,장준녕,JANG Jun-nyeong,부산 타짜 2,,20060277
31,최종률,CHOI Jong-ryul,국문과 교수,,20060277
32,박명신,PARK Myungshin,아줌마 1,,20060277
33,박수영,PARK Su-young,고니 삼촌 ,,20060277
34,정인기,JUNG In-gi,창고장,,20060277
35,김자영,KIM Ja-young,과일 가게 아줌마,,20060277
0,박중훈,PARK Joong-hoon,,,20060284
1,안성기,AHN Sung-ki,,,20060284
2,신정근,SHIN Jung-geun,미사리 남 사장,,20060284
3,김현아,KIM Hyun-ah,,,20060284
4,강광원,KANG Gwang-won,철물점사장,,20060284
5,함수연,,최곤소녀팬,,20060284
6,손덕배,,88년 최곤 밴드,,20060284
7,최정윤,CHOI Jung-yoon,,,20060284
8,황현성,,이스트리버,,20060284
9,노브레인,Nobrain,이스트리버,,20060284
10,정석용,JUNG Suk-yong,박 기사,,20060284
11,윤주상,YOON Joo-sang,김 국장,,20060284
12,안미나,AN Mi-na,다방 종업원 김양,,20060284
13,김장훈,KIM Jang-hoon,본인,,20060284
14,허민희,,라디오 스타,,20060284
15,조련,,순영,,20060284
16,황인준,HWANG In-jun,꽃집총각,,20060284
17,나성식,,88년 최곤 밴드,,20060284
18,정원호,,88년 최곤 밴드,,20060284
19,이순금,,농협아가씨,,20060284
20,이준익,LEE Joonik,주방장 ,,20060284
21,이재은,,철물점 부인 ,,20060284
0,김정은,KIM Jung-eun,,,20060291
1,이범수,LEE Beom-su,,,20060291
2,이창환,LEE Chang-hwan,박정희 ,,20060291
3,변희봉,BYUN Hee-bong,강씨,,20060291
4,신정근,SHIN Jung-geun,촉새,,20060291
5,우현,WOO Hyun,창혁,,20060291
6,박준면,PARK Jun-myeon,덕팔 처,,20060291
7,조희봉,CHO Hee-bong,복만,,20060291
8,전미선,JEON Mi-sun,순이,,20060291
9,오지혜,OH Jee-hye,월봉댁,,20060291
10,박현선,,덕팔네아이들 ,,20060291
11,김상아,,대머리네아이들,,20060291
12,민지은,,간호사 ,,20060291
13,유재현,,동네총각 ,,20060291
14,구관성,KOO Gwan-sung,강씨네식솔들,,20060291
15,임희철,,복만네 아이들,,20060291
16,전재현,,대머리네아이들,,20060291
17,김재석,,강씨네식솔들 ,,20060291
18,이현학,LEE HYUN HAK,강씨네식솔들 ,,20060291
19,라미란,RA Mi-ran,언년네,,20060291
20,류제승,RYU Je-seung,읍내 깡패들,,20060291
21,곽수정,KWAK Soo-jung,대머리 처,,20060291
22,주부진,JU Bu-jin,총각 어머니,,20060291
0,성룡,Jackie Chan,뚱땅,,20060259
1,고천락,Louis Koo,난봉 ,,20060259
0,주현,JU Hyun,아버지 ,,20060272
1,박준규,PARK Jun-gyu,기동 역,,20060272
2,하정우,HA Jung-woo,,,20060272
3,박시연,PARK Si-yeon,,,20060272
4,최경원,CHOI Kyeng-won,형사반장,,20060272
5,박철민,PARK Cheol-min,형사 역 ,,20060272
6,이광현,,뮤지컬,,20060272
7,우현,WOO Hyun,홍씨,,20060272
8,김명선,,쇼호스트2,,20060272
9,조승우,,뮤지컬 ,,20060272
10,이동화,,뮤지컬,,20060272
11,박경수,,뮤지컬 ,,20060272
12,윤진석,,B-Boy ,,20060272
13,윤태선,,B-Boy ,,20060272
14,김지민,,B-Boy ,,20060272
15,이봉규,LEE Bong-gyu,목욕탕 주인,,20060272
16,왕지혜,WANG Ji-hye,편의점 여,,20060272
17,김영웅,KIM Young-woong,기자,,20060272
0,줄리아 로버츠,Julia Roberts ,개미 호바,,20060237
1,니콜라스 케이지,Nicolas Cage ,개미 조크,,20060237
0,니콜라스 케이지,Nicolas Cage ,존 맥클로린,,20060262
1,마이클 페나,Michael Pena,윌 지메노,,20060262
0,폴 지아마티,Paul Giamatti,클리브랜드 힙,,20060215
1,브라이스 달라스 하워드,Bryce Dallas Howard,스토리,,20060215
0,정재영,JUNG Jae-young,,,20060292
1,정준호,JUNG Joon-ho,,,20060292
2,김상일,KIM Sang-il ,,,20060292
3,주진모,JOO Jin-mo,장낙영,,20060292
4,박용민,,죄수,,20060292
5,김광현,KIM Kwang-hyun,지도사내,,20060292
6,김규철,KIM Kyu-chul,한욱,,20060292
7,김도희,KIM Do-hee,증인3,,20060292
8,김성진,,교도관,,20060292
9,임도영,,교도관,,20060292
10,정용수,,죄수,,20060292
11,이승영,,치성형사1,,20060292
12,오창렬,OH Chang-ryeol,남자간호사 ,,20060292
13,이영준,,죄수,,20060292
14,이정,,교도관 ,,20060292
15,장영남,JANG Yeong-nam,여일,,20060292
16,이철민,LEE Cheol-min,박문수,,20060292
17,이한위,LEE Han-wie,성봉식,,20060292
18,이해영,LEE Hae-young,조 검사,,20060292
19,이상훈,LEE Sang-hun,유명식,,20060292
20,윤유선,YUN Yoo-sun,화이,,20060292
21,류성훈,RYU Sung-hoon,주중어깨,,20060292
22,박지형,PARK Ji-hyung,교도관 ,,20060292
23,장아람,,조사관,,20060292
